,GLRLM1,GLRLM2,correlation_0,homogeneity_90,contrast_90,ASM_135,energy_135,Label
647,384.361,1594.373,0.494618788,0.044099816,986.969112,0.000435463,0.020867755,1
648,1330.06,3031.843,0.092785652,0.15002313,87.12097812,0.002435812,0.04935395,1
649,745.927,2053.378,0.097367308,0.097413408,236.53861,0.00115532,0.033990003,1
650,364.145,1660.286,0.333630638,0.107750678,148.4787645,0.000989144,0.031450662,1
651,370.619,1621.686,0.158356006,0.028520553,1756.068211,0.000453208,0.021288679,1
652,527.408,1847.913,0.473177644,0.057035417,695.7014157,0.000470952,0.02170144,1
653,1041.059,2917.109,0.498827485,0.069371448,436.5862291,0.000748632,0.027361144,1
654,159.506,1309.715,0.128081552,0.084388901,293.3256113,0.000641205,0.025322029,1
655,296.487,1487.734,0.105776612,0.066337444,353.3809524,0.000661108,0.02571202,1
656,377.532,1785.12,0.370377524,0.081156681,549.3114543,0.000592767,0.024346809,1
657,383.548,1717.833,0.023724969,0.090123495,183.481982,0.000846468,0.029094116,1
658,690.903,2187.482,0.214813436,0.072578021,282.7001287,0.000754387,0.027466111,1
659,544.892,2027.388,0.307157235,0.057664618,657.5868726,0.000590369,0.024297514,1
660,196.313,1384.808,-0.021112509,0.047996724,663.8519949,0.000572864,0.023934584,1
661,184.638,1337.225,0.02057054,0.059698007,558.0186615,0.000682689,0.026128323,1
662,352.319,1650.98,0.329278582,0.042899649,1472.058559,0.000444336,0.021079268,1
663,588.613,2073.896,0.423329542,0.08618611,220.2419562,0.00088987,0.029830689,1
664,488.311,1888.153,0.383660015,0.064469247,679.1814672,0.000541451,0.02326911,1
665,196.062,1299.447,0.071599377,0.034670468,1211.694981,0.000440019,0.020976636,1
666,325.211,1427.501,0.096323166,0.033116817,888.7805663,0.000492054,0.022182296,1
667,265.979,1490.206,0.270366997,0.067285998,333.8088803,0.000876442,0.029604757,1
668,343.543,1472.498,-0.011154289,0.033897481,1642.613256,0.000411244,0.020279156,1
669,326.73,1690.018,0.426335673,0.034147665,849.506435,0.000515794,0.022711092,1
670,238.294,1408.205,0.228024536,0.037284922,1300.12677,0.000442177,0.021028014,1
671,179.963,1198.371,0.134944123,0.039104667,1278.790862,0.000445055,0.021096324,1
672,218.025,1346.219,0.18706689,0.049788741,1370.23166,0.000493973,0.022225494,1
673,484.522,1808.043,0.390013644,0.064536724,665.5109395,0.000530181,0.023025665,1
674,399.1,1891.19,0.360972362,0.062700098,471.7805663,0.000775969,0.027856212,1
675,535.208,1977.089,0.116124222,0.056996751,683.7947233,0.000599481,0.024484307,1
676,585.69,1784.93,0.136919366,0.072231744,371.2001287,0.00078628,0.028040678,1
677,125.641,1156.722,0.323622031,0.044590254,1062.611326,0.00049709,0.022295513,1
678,96.152,1006.986,0.085173882,0.025437134,2052.966538,0.000414841,0.020367647,1
679,188.597,1377.875,-0.008386616,0.038453346,1377.572716,0.00046208,0.02149605,1
680,238.17,1441.395,0.019511713,0.06104211,514.5842986,0.000625139,0.025002781,1
681,187.565,1279.96,0.034657656,0.037932529,1204.975547,0.000527544,0.022968316,1
682,1027.523,2855.034,0.595573787,0.057905518,751.1312741,0.00075127,0.027409304,1
683,535.156,1979.197,0.303674829,0.063966525,735.2786358,0.000471192,0.021706964,1
684,316.416,1352.772,0.666711933,0.040260451,1266.310167,0.00045129,0.021243576,1
685,392.159,1479.938,0.087817897,0.052934139,1016.326898,0.000494932,0.022247062,1
686,427.01,1398.021,0.032000427,0.032626163,2044.931789,0.000453687,0.02129994,1
687,148.956,1095.334,-0.006680107,0.028424645,2275.088803,0.000400693,0.020017325,1
688,177.374,1264.62,0.533840953,0.043268773,1145.846203,0.000496131,0.022273992,1
689,460.702,1868.412,-0.076250079,0.058384198,626.0070785,0.000609553,0.024689118,1
690,194.981,1126.502,0.16908123,0.0343763,1992.573359,0.000433305,0.020815981,1
691,179.86,1347.198,0.059772777,0.057381915,737.5900901,0.000602599,0.024547883,1
692,441.342,1636.646,0.573838597,0.09106603,424.9594595,0.000654154,0.025576434,1
693,620.855,2066.5,0.436210688,0.05024814,785.8635779,0.000475029,0.021795159,1
694,698.432,2291.386,0.607589262,0.08915659,167.8191763,0.001026552,0.032039846,1
695,372.312,1633.751,0.361809642,0.057686439,586.1821107,0.000591328,0.024317244,1
696,782.65,2118.279,0.028647069,0.080173138,557.03861,0.000694439,0.026352213,1
697,235.185,1529.709,0.406295729,0.062266446,712.6229086,0.000560875,0.023682793,1
698,673.212,2057.434,0.081633929,0.072427397,564.8410553,0.000802106,0.028321475,1
699,521.437,1972.135,0.226513141,0.085075596,186.2586873,0.000995858,0.031557223,1
700,290.381,1458.068,0.1961022,0.04408524,1562.500644,0.000432346,0.020792929,1
701,210.143,1326.417,0.291780052,0.036207376,1295.099743,0.000436902,0.0209022,1
702,660.328,1931.097,0.442344178,0.055069421,764.3268983,0.000514355,0.022679395,1
703,517.388,1844.605,0.154909845,0.062451727,698.9015444,0.000618185,0.024863328,1
704,195.686,1250.217,0.340362947,0.05290988,646.2554698,0.000535936,0.023150297,1
705,215.726,1457.672,0.26608399,0.054681782,752.3848134,0.000463039,0.021518349,1
706,437.656,1785.626,0.326256261,0.055657516,1141.854569,0.000479585,0.02189943,1
707,213.583,1372.997,0.313893043,0.080964541,234.9826255,0.000872125,0.029531769,1
708,370.386,1416.395,-0.092955812,0.048145604,1045.013514,0.000494212,0.022230888,1
709,694.498,2159.373,0.169062686,0.050370429,599.3661519,0.000525146,0.022916056,1
710,450.88,1709.623,0.714046956,0.033264191,1530.651866,0.000414601,0.02036176,1
711,344.871,1446.619,0.159995247,0.041176256,762.2162162,0.000527783,0.022973535,1
712,118.959,1033.681,0.562512248,0.050227461,2054.850708,0.000453927,0.021305568,1
713,623.191,2106.611,0.270350854,0.082942104,515.9864865,0.000708587,0.026619295,1
714,238.617,1431.096,0.157732292,0.037989165,1455.820463,0.000441698,0.021016608,1
715,214.959,1308.733,0.337056472,0.02262406,2487.070785,0.000420116,0.020496743,1
716,101.237,1059.347,0.318307125,0.030619613,1903.957529,0.000460641,0.021462558,1
717,382.769,1702.041,0.446054124,0.070369843,1022.10296,0.000556558,0.02359149,1
718,393.987,1740.61,0.478275976,0.092642536,759.9214929,0.001008807,0.031761724,1
719,733.446,1910.995,0.312859266,0.091908518,241.7561133,0.000867569,0.02945453,1
720,778.216,2098.964,0.192474995,0.090185631,225.2187902,0.000914808,0.0302458,1
721,641.501,1853.101,0.147478421,0.070022199,446.5733591,0.000849825,0.029151752,1
722,441.53,1813.642,0.455781047,0.069332777,316.9279279,0.000687485,0.026219938,1
723,210.937,1353.07,0.116947113,0.05743033,522.3056628,0.00054289,0.023300005,1
724,174.993,1221.736,-0.044536533,0.034251072,1800.694981,0.000426591,0.020654077,1
725,354.611,1657.985,0.150276664,0.071738054,259.3391248,0.000712424,0.026691264,1
726,202.183,1302.872,0.251227594,0.031072406,1490.530245,0.000428989,0.020712045,1
727,263.195,1392.374,0.320017406,0.048315811,641.5900901,0.000604997,0.024596677,1
728,293.902,1538.372,0.376811561,0.054415539,751.3198198,0.000595884,0.024410743,1
729,414.7,1769.594,0.223677315,0.094449804,230.2953668,0.000827524,0.028766716,1
730,153.173,1206.144,-0.005346075,0.041973103,873.3191763,0.000534977,0.023129572,1
731,290.356,1367.272,0.070699171,0.046342676,1208.060489,0.000469034,0.021657196,1
732,236.861,1292.475,0.02507821,0.037846305,1332.65251,0.000503564,0.022440238,1
733,897.305,2080.353,0.575534078,0.090075067,917.6048906,0.000575022,0.023979626,1
734,336.918,1476.053,0.278271109,0.043915871,1314.741313,0.000464238,0.02154619,1
735,839.741,2477.023,-0.043790597,0.090533456,411.7387387,0.000772132,0.027787261,1
736,381.832,1736.74,0.380309775,0.055956853,769.998713,0.000492294,0.0221877,1
737,218.464,1400.862,0.155452883,0.072847677,509.1209781,0.000851983,0.029188744,1
738,185.88,1345.217,0.030381429,0.06865227,330.8912484,0.000684368,0.026160425,1
739,1062.396,2692.432,0.002133611,0.105686554,194.53861,0.001073071,0.03275777,1
740,393.608,1708.987,-0.002341215,0.097296367,171.4060489,0.00097092,0.031159587,1
741,206.494,1400.629,0.017897515,0.067513039,406.7374517,0.000675496,0.025990296,1
742,676.613,2248.198,0.188220201,0.087145643,617.5495495,0.000574783,0.023974625,1
743,192.047,1291.173,0.525422879,0.043446164,1038.264479,0.000479345,0.021893954,1
744,388.533,1743.127,0.060959811,0.067386707,454.7406692,0.000903538,0.030058912,1
745,772.987,2213.282,0.146562836,0.12457112,117.520592,0.001304231,0.036114145,1
746,270.681,1399.945,0.393856181,0.034197255,1109.664736,0.000493973,0.022225494,1
747,447.876,1919.073,-0.030100568,0.066241517,795.0611326,0.00058917,0.024272828,1
748,279.492,1483.844,0.241426231,0.056742876,705.7638353,0.000550803,0.023469201,1
749,294.582,1631.231,0.009381865,0.049317848,652.9202059,0.000570227,0.023879418,1
750,475.321,1892.327,0.272484338,0.068890281,406.5328185,0.000657031,0.025632625,1
751,402.397,1771.85,-0.002993943,0.042899916,852.3873874,0.000515794,0.022711092,1
752,557.417,2081.068,0.622810709,0.03575335,1510.559202,0.000451769,0.02125486,1
753,203.854,1283.72,-0.049065541,0.049604549,796.0643501,0.000532339,0.023072481,1
754,260.775,1367.411,0.081413288,0.040783551,1226.645431,0.000430188,0.020740968,1
755,750.865,2490.618,0.535910436,0.092475569,185.3468468,0.000859177,0.029311714,1
756,673.988,2265.085,-0.170981607,0.107555683,236.7870013,0.001173784,0.034260536,1
757,465.477,1782.249,0.072063975,0.042113407,2133.069498,0.000399255,0.019981355,1
758,784.978,2039.004,0.408198701,0.070159183,373.4253539,0.000771652,0.02777863,1
759,369.631,1659.896,0.692618348,0.103295264,754.1441441,0.000854621,0.029233893,1
760,437.229,1869.532,0.362909472,0.063465421,460.3153153,0.000684608,0.026165008,1
761,446.242,1826.391,0.038736912,0.082578017,325.3745174,0.000839514,0.028974361,1
762,361.601,1774.753,0.294921718,0.085844317,211.8951094,0.000817453,0.028591129,1
763,166.464,1278.319,0.303587317,0.063066423,510.0720721,0.000575022,0.023979626,1
764,308.391,1650.893,0.153091526,0.071620734,469.7387387,0.000814096,0.02853236,1
765,487.763,1891.16,0.113883388,0.074668688,369.6525097,0.000723694,0.026901558,1
766,348.823,1745.085,0.320049218,0.09290494,226.518018,0.000860376,0.029332159,1
767,174.057,1321.315,0.177485682,0.071463211,326.0572716,0.000687965,0.026229082,1
768,149.314,1259.409,0.053654235,0.054932157,530.6473616,0.000601879,0.024533227,1
769,302.683,1491.076,0.10732864,0.056008966,798.2168597,0.000515794,0.022711092,1
770,221.862,1336.007,0.362172948,0.047773077,924.2007722,0.000489896,0.022133597,1
771,274.127,1583.201,0.460689871,0.05103661,396.9279279,0.000594685,0.024386173,1
772,322.031,1523.499,0.256101082,0.049505954,706.2528958,0.000470713,0.021695914,1
773,398.667,1582.356,0.038594839,0.075120447,316.0444015,0.000785081,0.028019291,1
774,272.928,1518.723,0.37703498,0.061700011,632.8217503,0.000563033,0.023728313,1
775,588.14,1857.233,0.309695823,0.060037801,856.7503218,0.000568068,0.023834187,1
776,904.078,2392.966,0.102330549,0.145462677,84.30952381,0.002250213,0.047436409,1
777,226.428,1425.376,0.340365307,0.068494172,444.3159588,0.000697317,0.026406753,1
778,230.079,1260.534,0.088428415,0.034496852,1209.48713,0.000458963,0.021423419,1
779,189.641,1437.09,-0.005885001,0.072939739,560.9633205,0.000787958,0.028070593,1
780,209.491,1319.244,0.18497541,0.038755842,1208.440798,0.000437382,0.020913669,1
781,444.87,1915.508,0.602935348,0.052613087,344.6962677,0.000706429,0.026578727,1
782,676.855,1993.867,-0.003839458,0.0952934,258.3770914,0.001017679,0.031901088,1
783,381.281,1614.605,0.035811574,0.068172146,520.6344916,0.000675496,0.025990296,1
784,483.839,1897.929,0.150669516,0.05391624,713.8133848,0.000544809,0.023341135,1
785,364.063,1792.559,0.46399392,0.056218988,981.6505792,0.00050812,0.022541525,1
786,296.593,1616.404,0.172750582,0.050675288,550.7104247,0.000560395,0.023672666,1
787,450.782,1705.144,0.701661799,0.051776389,369.8790219,0.000654873,0.025590493,1
788,253.24,1474.971,0.250304836,0.063153384,1122.727799,0.000455126,0.021333687,1
789,353.648,1605.632,0.174862174,0.055975512,846.4350064,0.00061195,0.024737633,1
790,321.736,1511.377,0.060190874,0.055983662,545.462677,0.0006014,0.02452345,1
791,184.576,1177.068,0.179986634,0.033092334,1890.030245,0.000446733,0.02113607,1
792,393.119,1645.772,0.408203651,0.071310645,577.0894466,0.000580777,0.024099325,1
793,449.211,1667.188,0.426362305,0.054727557,887.1750322,0.000458483,0.021412223,1
794,292.213,1517.275,-0.034794404,0.060115118,575.8204633,0.000564232,0.023753564,1
795,195.512,1417.678,0.292527835,0.072849965,517.8577864,0.000503804,0.02244558,1
796,812.528,2453.519,0.040300995,0.078981329,504.5431145,0.000757265,0.027518444,1
797,217.164,1351.391,0.44514405,0.042189772,983.3931789,0.000468555,0.021646121,1
798,278.607,1591.991,0.520604687,0.075034289,256.6235521,0.000804504,0.028363778,1
799,223.897,1417.898,0.607520786,0.043747636,780.7606178,0.000461601,0.021484892,1
800,541.248,1871.506,-0.024527133,0.048696807,956.472973,0.00055488,0.023555888,1
801,71.631,916.866,0.074682344,0.026414334,2366.053411,0.000413642,0.020338193,1
802,514.882,1799.705,0.232145267,0.104504371,180.2432432,0.001182417,0.034386289,1
803,426.028,1807.009,0.448340594,0.061855286,413.1351351,0.000757984,0.027531512,1
804,320.619,1472.723,0.174826033,0.050476802,1119.524453,0.000467116,0.021612862,1
805,325.788,1597.649,0.21048841,0.045611732,532.1203346,0.000674536,0.025971837,1
806,797.383,2401.85,0.423712723,0.108284262,155.1447876,0.001178101,0.03432347,1
807,475.064,1816.609,0.013153832,0.046513956,884.4980695,0.000547686,0.023402694,1
808,210.491,1357.075,0.415827743,0.028913172,1131.852638,0.00040453,0.02011293,1
809,321.314,1552.839,0.21868974,0.060805858,924.7889318,0.000545768,0.023361673,1
810,371.623,1643.2,-0.019585332,0.051202383,1079.291506,0.000464478,0.021551754,1
811,799.718,2151.077,0.325499128,0.08485294,239.7078507,0.001216228,0.034874455,1
812,299.477,1543.412,0.094851927,0.086420785,313.510296,0.000759183,0.027553277,1
813,296.74,1489.89,0.026158614,0.059293247,818.036036,0.000648399,0.025463679,1
814,272.26,1470.144,0.110541977,0.06513112,363.8133848,0.000819851,0.028633033,1
815,159.557,1252.926,0.339389895,0.040844742,996.7001287,0.000487258,0.02207393,1
816,239.047,1362.665,0.099946983,0.051464215,895.9009009,0.000465197,0.021568437,1
817,139.265,1188.237,0.125446463,0.067434062,731.3069498,0.000521069,0.022826939,1
818,552.781,1929.065,0.234504432,0.060460771,774.8661519,0.000524666,0.022905589,1
819,755.571,2497.089,0.088909745,0.083161028,275.2606178,0.000798029,0.028249416,1
820,405.288,1760.95,0.471717818,0.107796188,292.7953668,0.000768775,0.027726788,1
821,285.109,1459.176,0.435968748,0.032936447,1727.397683,0.000426831,0.020659881,1
822,687.502,2282.773,0.241053346,0.075657634,275.2953668,0.000888431,0.029806564,1
823,207.653,1422.219,0.509541408,0.09045328,258.3487773,0.000764219,0.027644506,1
824,223.141,1322.468,0.250923792,0.057520628,763.02574,0.000518431,0.022769089,1
825,803.484,2384.605,0.474411617,0.109995638,157.4163449,0.001429403,0.037807449,1
826,373.928,1529.246,0.087411104,0.038650895,1161.543115,0.000455126,0.021333687,1
827,598.457,1727.122,0.161351359,0.067361796,350.6351351,0.000749352,0.027374287,1
828,94.805,983.985,-0.057302681,0.022436765,2124.514157,0.000429229,0.020717833,1
829,402.963,1869.268,0.482425286,0.097771229,184.3931789,0.000899222,0.029987029,1
830,314.796,1572.704,0.166076128,0.087005833,241.8712999,0.001037342,0.0322078,1
831,556.612,2154.398,-0.049339451,0.076128419,456.4980695,0.0008093,0.028448194,1
832,163.757,1248.701,0.043769419,0.043857539,824.7676963,0.000514355,0.022679395,1
833,548.978,1955.112,0.528616392,0.077338306,357.1441441,0.000600201,0.024498993,1
834,471.567,1732.844,0.157897984,0.063578303,738.465251,0.000621063,0.024921128,1
835,109.265,1035.996,-0.04481244,0.049795694,1472.788288,0.000481024,0.021932254,1
836,260.093,1379.335,0.142403339,0.061500629,874.6267696,0.000423234,0.020572647,1
837,283.345,1489.837,0.066418698,0.051160375,829.0978121,0.000486539,0.022057629,1
838,293.56,1535.658,0.096077842,0.069964346,387.2728443,0.000829203,0.028795877,1
839,385.554,1619.644,0.225093163,0.045175031,760.4202059,0.00054289,0.023300005,1
840,289.134,1585.104,0.378831531,0.052478333,680.7940798,0.000494452,0.02223628,1
841,711.735,2161.409,0.629164294,0.117989768,106.6731017,0.001324134,0.036388656,1
842,426.864,1708.991,0.282013765,0.042255048,971.4285714,0.00048558,0.022035876,1
843,511.988,2019.168,0.146839246,0.045363107,1152.310811,0.000514115,0.022674107,1
844,319.668,1676.069,0.136939739,0.063096932,497.8854569,0.000548645,0.023423178,1
845,145.963,1159.853,0.364991335,0.041417588,1495.572716,0.000432106,0.020787162,1
846,172.845,1358.852,0.356706937,0.034311479,871.4240669,0.000475269,0.02180066,1
847,344.103,1723.467,0.080491796,0.075688501,396.4111969,0.000745755,0.02730851,1
848,868.827,2272.475,0.376545818,0.052492642,700.488417,0.000538814,0.023212363,1
849,313.592,1523.955,0.102912386,0.05110989,865.3462033,0.000524906,0.022910823,1
850,183.535,1282.761,-0.042177994,0.071395537,423.9272844,0.000782443,0.027972182,1
851,234.195,1316.046,0.568960822,0.035572527,1871.864221,0.000414601,0.02036176,1
852,427.684,1853.006,0.174924299,0.051049181,1001.233591,0.000475988,0.021817152,1
853,659.934,2012.477,0.392882079,0.077325887,369.2425997,0.000772132,0.027787261,1
854,234.816,1324.571,0.040752899,0.031737698,1784.989704,0.000433545,0.02082174,1
855,250.997,1393.203,0.004542236,0.028729713,1546.754183,0.000464238,0.02154619,1
856,256.042,1489.475,-0.124278529,0.056717492,1067.674389,0.000547686,0.023402694,1
857,924.962,2399.651,0.280928136,0.10066339,167.8700129,0.001174264,0.034267535,1
858,114.541,1046.351,0.204951811,0.036983968,1255.874517,0.000430428,0.020746748,1
859,573.554,2101.353,0.203492027,0.075769307,425.7927928,0.000600201,0.024498993,1
860,126.452,1157.276,0.088572457,0.037315354,1208.640927,0.000454407,0.02131682,1
861,308.238,1618.048,0.161868034,0.063292742,382.6087516,0.00083256,0.028854109,1
862,493.427,1664.608,0.292720196,0.056514629,963.5598456,0.000526584,0.022947426,1
863,256.044,1466.88,0.407405963,0.055671322,771.3140283,0.000546008,0.023366804,1
864,332.947,1679.321,0.077437643,0.064641655,482.0997426,0.000673337,0.025948745,1
865,496.356,1816.525,0.126978487,0.076564579,328.6936937,0.000839514,0.028974361,1
866,383.981,1670.503,0.040201535,0.060990484,544.6480051,0.000601639,0.024528339,1
867,429.147,1807.073,0.240306019,0.066863372,522.4890605,0.00066998,0.025883977,1
868,620.07,2074.763,0.307102795,0.088645497,265.8262548,0.000731367,0.027043801,1
869,126.281,1052.42,0.333589238,0.024032517,2399.990991,0.000412923,0.0203205,1
870,420.212,1584.586,0.119929943,0.059294424,584.509009,0.00060116,0.024518561,1
871,375.62,1788.347,0.184205427,0.060245669,527.9459459,0.000720337,0.026839089,1
872,934.416,2394.822,0.059153374,0.117519868,147.7342342,0.001360583,0.036886078,1
873,558.996,1706.068,0.197932197,0.031293786,1906.023166,0.000459922,0.021445793,1
874,223.849,1392.158,0.067459661,0.072674215,437.8507079,0.000679092,0.026059401,1
875,223.843,1223.272,0.051060688,0.032356964,1814.648649,0.000426111,0.020642463,1
876,681.81,2045.423,-0.086149893,0.079287874,542.3339768,0.000653195,0.025557676,1
877,348.976,1686.448,0.154900203,0.083604096,608.5842986,0.000858697,0.029303532,1
878,223.182,1351.649,0.021139039,0.059855322,672.1229086,0.000536656,0.023165829,1
879,148.003,1207.805,0.088006091,0.048680365,691.0971686,0.000537615,0.023186522,1
880,295.447,1503.594,-0.087370922,0.077381687,330.8384813,0.000810978,0.02847768,1
881,250.475,1402.899,0.268944853,0.041070765,813.6454311,0.000476708,0.021833633,1
882,142.868,1156.525,0.293197684,0.044902979,922.5263835,0.000467356,0.021618409,1
883,178.82,1329.06,0.054288887,0.073863789,328.4395109,0.000721296,0.026856952,1
884,336.577,1633.13,0.140890821,0.054246044,654.7387387,0.000562074,0.023708092,1
885,645.347,2275.642,0.471968849,0.083552637,230.2535393,0.000654394,0.025581121,1
886,314.888,1459.925,-0.019885686,0.041823078,1821.759974,0.000431627,0.020775623,1
887,627.857,2001.564,0.280026421,0.090628734,312.5263835,0.000804504,0.028363778,1
888,513.581,1837.792,0.263328313,0.094134199,161.3597169,0.001173305,0.034253537,1
889,252.137,1441.055,0.551059961,0.05008065,1072.3861,0.000486299,0.022052193,1
890,177.546,1202.061,0.105960797,0.044897974,1712.93565,0.000417479,0.020432297,1
891,760.026,2328.778,0.187010673,0.086291322,217.3616474,0.000980272,0.031309292,1
892,397.016,1784.597,0.408369218,0.052744882,820.5855856,0.000561354,0.023692916,1
893,616.148,1922.27,-0.006815719,0.070835054,586.0238095,0.000633772,0.025174821,1
894,243.915,1363.232,0.26220068,0.025963471,1910.720077,0.000406448,0.020160563,1
895,604.218,2141.052,0.152449522,0.054198729,614.2400257,0.000639766,0.025293604,1
896,232.429,1374.867,-0.132745788,0.068969631,406.6859717,0.000671419,0.025911755,1
897,114.868,1056.019,0.125600909,0.041409756,1200.841055,0.000490855,0.022155254,1
898,238.305,1360.855,0.327872715,0.045690929,1042.927284,0.000452728,0.021277412,1
899,241.709,1509.106,0.487380927,0.045366692,1008.599743,0.000421795,0.020537649,1
900,527.504,1998.329,0.321216972,0.094490677,290.6113256,0.000937109,0.030612238,1
901,462.467,1677.281,0.157997926,0.038806036,1381.456242,0.000468555,0.021646121,1
902,1871.103,3077.467,0.246138182,0.112739134,162.1222651,0.001434439,0.037873986,1
903,143.609,1235.778,0.247370335,0.050784918,518.6473616,0.000646001,0.02541655,1
904,416.764,1694.251,0.181963181,0.070019558,501.8873874,0.000697556,0.026411293,1
905,396.581,1746.155,0.195839352,0.07849289,216.52574,0.00092416,0.030400006,1
906,478.004,1809.356,0.21073877,0.089932513,222.6447876,0.001095132,0.033092785,1
907,246.444,1487.009,-0.009970203,0.066020862,542.1821107,0.000650557,0.025506021,1
908,445.538,1721.379,0.309773539,0.066695525,581.1615187,0.000599002,0.024474511,1
909,148.995,1234.892,0.044676882,0.057988699,604.4440154,0.000640246,0.025303083,1
910,840.762,2042.099,0.100315636,0.065116096,1183.335264,0.000639047,0.02527938,1
911,542.258,1853.774,0.136382761,0.031271022,1555.041184,0.000439779,0.02097092,1
912,262.147,1473.449,0.1797693,0.059508431,716.8597169,0.000657511,0.025641979,1
913,762.487,1987.89,0.190211497,0.056294776,567.1859717,0.000760862,0.027583721,1
914,756.342,2105.467,0.356415411,0.060624376,280.2998713,0.000927038,0.030447296,1
915,785.187,2416.257,0.548590507,0.085599916,169.5444015,0.001049092,0.032389693,1
916,123.407,1103.262,0.20060912,0.035755098,1565.662806,0.000422275,0.020549322,1
917,253.855,1480.473,0.404041531,0.06094082,730.1351351,0.000653914,0.025571746,1
918,337.394,1475.077,0.166227823,0.036836897,1055.779279,0.000475029,0.021795159,1
919,302.189,1590.497,0.379360015,0.081842085,333.0495495,0.000729689,0.027012749,1
920,496.246,1873.86,0.579504431,0.079836588,349.8590734,0.000951017,0.030838565,1
921,611.769,2177.088,0.502400525,0.076287772,469.6312741,0.000684608,0.026165008,1
922,227.879,1417.907,0.265273566,0.060564031,465.6023166,0.000657751,0.025646654,1
923,216.836,1308.293,0.100807236,0.041280808,1084.853925,0.000463999,0.021540625,1
924,257.883,1472.696,0.264434157,0.074721036,208.5694981,0.001016241,0.03187853,1
925,222.998,1168.527,0.059965637,0.042157127,1341.646075,0.000411724,0.020290977,1
926,283.209,1470.88,0.417306614,0.060049679,984.4176319,0.000608833,0.024674545,1
927,1371.802,3135.353,0.458807973,0.133686211,100.2992278,0.00139895,0.037402534,1
928,912.973,2562.145,0.211855622,0.133934437,215.3397683,0.001415255,0.03761988,1
929,308.758,1597.896,0.22751917,0.043985012,1119.940154,0.000476947,0.021839123,1
930,436.131,1773.707,0.170930902,0.057525063,832.1705277,0.000568308,0.023839217,1
931,380.954,1671.923,0.16973062,0.052611556,855.1763192,0.000539773,0.023233014,1
932,785.096,2441.476,0.331359604,0.11896956,129.4453024,0.001181698,0.034375827,1
933,141.983,1202.398,0.153821492,0.047184726,956.020592,0.000491095,0.022160665,1
934,84.973,957.672,0.008581726,0.025365261,2216.009653,0.000405489,0.020136761,1
935,858.528,2258.039,0.692771456,0.078978983,519.7548263,0.000619864,0.024897061,1
936,102.589,1013.304,0.004208752,0.038475018,1338.801802,0.00045081,0.021232285,1
937,365.231,1448.069,0.093309987,0.042844939,1160.010296,0.000470233,0.021684859,1
938,211.598,1439.172,0.28199359,0.048367837,536.8288288,0.000568308,0.023839217,1
939,279.097,1376.878,0.320303756,0.040934463,1202.93565,0.000434504,0.02084476,1
940,647.758,2043.937,0.295175529,0.04987724,723.1776062,0.000564951,0.023768701,1
941,117.541,1081.375,-0.030378346,0.028873249,1899.074003,0.000418918,0.020467475,1
942,304.631,1543.884,0.518757524,0.059077554,546.7715573,0.00068221,0.026119144,1
943,941.557,2631.203,0.072833941,0.076240287,365.1943372,0.000857258,0.029278973,1
944,140.093,1161.88,0.201967146,0.039467224,936.0958816,0.000510039,0.022584036,1
945,385.377,1619.766,0.146402472,0.060100706,801.8571429,0.000686046,0.026192487,1
946,413.927,1925.457,0.190682754,0.102922779,329.0045045,0.000996338,0.03156482,1
947,518.771,1931.371,-0.034785816,0.0796006,449.8642214,0.000750071,0.027387424,1
948,255.88,1383.205,0.361380169,0.039571319,1175.435006,0.000476947,0.021839123,1
949,131.995,1084.463,0.30880696,0.031662249,2600.546332,0.000402612,0.020065184,1
950,270.999,1494.626,0.288660285,0.07394909,290.975547,0.001030149,0.032095929,1
951,841.227,2333.879,0.474311688,0.049513835,594.2297297,0.000580777,0.024099325,1
952,276.695,1575.667,0.580487299,0.02832539,1879.034749,0.000414361,0.02035587,1
953,283.065,1501.531,0.268756597,0.073196001,417.4202059,0.000864452,0.029401565,1
954,159.319,1260.243,0.023073496,0.045606717,749.1280566,0.000518192,0.022763823,1
955,263.587,1535.312,0.370553867,0.045319926,1083.962677,0.000471912,0.021723528,1
956,454.084,1738.218,0.059193786,0.057498459,591.1801802,0.000639527,0.025288864,1
957,293.159,1561.301,0.311167738,0.05205337,945.3841699,0.000500927,0.022381389,1
958,258.855,1436.445,0.242040471,0.030911049,1874.945302,0.000437382,0.020913669,1
959,503.683,1857.88,0.18558751,0.04648353,940.2870013,0.000590369,0.024297514,1
960,674.162,2214.474,-0.007804297,0.090684233,308.2149292,0.000712184,0.026686771,1
961,550.165,2116.981,0.360050208,0.097780578,221.463964,0.000899941,0.029999022,1
962,394.485,1661.687,0.12419085,0.064572395,453.7232947,0.000761581,0.027596757,1
963,168.828,1207.671,0.20642828,0.034096192,1963.491634,0.000470233,0.021684859,1
964,559.345,1961.064,0.410010184,0.073727771,566.466538,0.000592288,0.024336958,1
965,537.646,2022.083,0.158559173,0.061262971,528.7541828,0.000618185,0.024863328,1
966,230.341,1415.702,0.353860155,0.06520247,411.4864865,0.000585813,0.024203576,1
967,282.598,1442.253,0.057634665,0.057140724,519.6660232,0.000581976,0.024124188,1
968,665.13,2230.161,0.315021433,0.044990829,585.6975547,0.000673577,0.025953365,1
969,303.425,1571.911,0.391042188,0.050902597,542.6795367,0.000528023,0.022978753,1
970,763.808,2085.158,-0.043505916,0.047018383,1103.435006,0.000490855,0.022155254,1
