,GLRLM2,GLRLM4,correlation_90,correlation_135,homogeneity_90,ASM_45,ASM_90,Label
645,1066.697,33.26,0.296267762,-0.052548569,0.035703069,0.000471912,0.000427758,1
646,1947.556,18.334,0.12640044,0.229716231,0.101221327,0.001389598,0.001448291,1
647,1594.373,22.305,0.744384609,0.554378182,0.044099816,0.000432346,0.00043252,1
648,3031.843,11.805,0.221461198,0.100663323,0.15002313,0.002275631,0.002533628,1
649,2053.378,17.411,0.107924152,0.026182666,0.097413408,0.001326532,0.001100659,1
650,1660.286,21.517,0.455198462,0.191912328,0.107750678,0.001048613,0.001034197,1
651,1621.686,22.15,-0.064418132,0.006911044,0.028520553,0.000469034,0.000439974,1
652,1847.913,19.266,0.663501376,0.469755748,0.057035417,0.000494212,0.000444529,1
653,2917.109,12.379,0.256584618,0.176257117,0.069371448,0.000742158,0.000718037,1
654,1309.715,27.137,0.479556956,0.067090059,0.084388901,0.000692521,0.000682218,1
655,1487.734,23.933,0.3785014,0.274078301,0.066337444,0.000661348,0.000637496,1
656,1785.12,19.938,0.64478356,0.437498392,0.081156681,0.000595165,0.0005994,1
657,1717.833,20.737,0.6062345,0.136425252,0.090123495,0.000806662,0.000876635,1
658,2187.482,16.265,0.423003939,0.194107086,0.072578021,0.000813376,0.000806446,1
659,2027.388,17.582,0.309575545,0.259125503,0.057664618,0.00061195,0.000582629,1
660,1384.808,25.71,0.280083745,0.079733967,0.047996724,0.000573344,0.00054122,1
661,1337.225,26.597,0.091354237,0.162144522,0.059698007,0.000662787,0.000632941,1
662,1650.98,21.518,0.386574072,0.554454046,0.042899649,0.000432825,0.000410366,1
663,2073.896,17.147,0.368022425,0.315435067,0.08618611,0.00092512,0.000859036,1
664,1888.153,18.846,0.665266663,0.569049244,0.064469247,0.000515554,0.000529004,1
665,1299.447,27.323,0.393087342,0.309676318,0.034670468,0.000443376,0.000412644,1
666,1427.501,24.968,0.36134088,0.274903521,0.033116817,0.0004851,0.000472066,1
667,1490.206,23.891,0.059252722,0.062826148,0.067285998,0.000932553,0.000881604,1
668,1472.498,24.053,0.376567998,0.209329248,0.033897481,0.000405729,0.000391525,1
669,1690.018,21.107,0.22506181,0.121441413,0.034147665,0.000552002,0.000485317,1
670,1408.205,25.219,0.35210135,0.18159491,0.037284922,0.000467356,0.000431692,1
671,1198.371,29.536,0.398906713,0.232774469,0.039104667,0.000446014,0.000423203,1
672,1346.219,26.336,0.177180448,0.534371993,0.049788741,0.000463279,0.0004613,1
673,1808.043,19.664,0.646431599,0.565193218,0.064536724,0.000483661,0.000491321,1
674,1891.19,18.91,0.214698648,0.413183625,0.062700098,0.000651037,0.000641016,1
675,1977.089,17.992,0.159706583,0.087136983,0.056996751,0.000622501,0.000598364,1
676,1784.93,19.954,0.190774793,0.341507156,0.072231744,0.000737122,0.000706857,1
677,1156.722,30.679,0.624048207,0.475569133,0.044590254,0.000518192,0.000467097,1
678,1006.986,35.148,0.091724459,0.182298501,0.025437134,0.000418198,0.000403948,1
679,1377.875,25.809,0.287929672,0.437813693,0.038453346,0.000444575,0.000424445,1
680,1441.395,24.611,0.15618623,0.044152483,0.06104211,0.000648399,0.00061762,1
681,1279.96,27.709,-0.006282017,0.098557138,0.037932529,0.000498768,0.00048511,1
682,2855.034,12.715,0.006671797,0.102002978,0.057905518,0.000778846,0.000687187,1
683,1979.197,17.996,0.605962569,0.364253657,0.063966525,0.000513875,0.000496705,1
684,1352.772,26.241,0.527448627,0.663057847,0.040260451,0.000455606,0.000414921,1
685,1479.938,23.946,0.238588968,0.245287189,0.052934139,0.000468555,0.000466476,1
686,1398.021,25.315,0.016978426,0.029909085,0.032626163,0.000447932,0.00044515,1
687,1095.334,32.313,0.350543694,0.140151932,0.028424645,0.000394698,0.000376204,1
688,1264.62,28.061,0.726674136,0.633704898,0.043268773,0.000551043,0.000475586,1
689,1868.412,19.011,0.16144317,0.182023281,0.058384198,0.000599241,0.000587805,1
690,1126.502,31.437,0.293314291,0.388798846,0.0343763,0.000432346,0.000406432,1
691,1347.198,26.569,0.027058357,0.182232391,0.057381915,0.000609313,0.000586149,1
692,1636.646,21.701,0.785763825,0.705019017,0.09106603,0.000773331,0.000709963,1
693,2066.5,17.226,0.441653962,0.360482162,0.05024814,0.000510518,0.000466062,1
694,2291.386,15.646,0.547795344,0.603975376,0.08915659,0.001001853,0.000977674,1
695,1633.751,21.844,0.503652716,0.322918037,0.057686439,0.000584374,0.000592981,1
696,2118.279,16.742,0.062599487,-0.078820353,0.080173138,0.000730168,0.000695469,1
697,1529.709,23.335,0.540098791,0.236417516,0.062266446,0.000625379,0.000591532,1
698,2057.434,17.385,0.144327249,0.155819184,0.072427397,0.000786759,0.000767107,1
699,1972.135,18.116,0.363816463,0.236651681,0.085075596,0.001021996,0.000960075,1
700,1458.068,24.344,0.339973841,0.462654803,0.04408524,0.000428509,0.000413886,1
701,1326.417,26.836,0.373709661,0.144763615,0.036207376,0.000437861,0.000411194,1
702,1931.097,18.428,0.617572035,0.583496911,0.055069421,0.000492054,0.000479106,1
703,1844.605,19.251,0.193268997,0.166145057,0.062451727,0.000617706,0.000613065,1
704,1250.217,28.382,0.339916463,0.23294452,0.05290988,0.000571665,0.000497533,1
705,1457.672,24.341,0.525230078,0.340935562,0.054681782,0.000475988,0.000455916,1
706,1785.626,19.921,0.384472281,0.179580298,0.055657516,0.000463519,0.000459643,1
707,1372.997,25.959,0.309434203,0.280432982,0.080964541,0.000907375,0.000860692,1
708,1416.395,25.055,0.137358239,-0.037820372,0.048145604,0.000499728,0.000473722,1
709,2159.373,16.572,0.426085596,0.286717181,0.050370429,0.000506921,0.000497119,1
710,1709.623,20.909,0.551773371,0.532972432,0.033264191,0.000428269,0.000398565,1
711,1446.619,24.566,0.181138057,0.10701882,0.041176256,0.000541451,0.000518237,1
712,1033.681,34.388,0.526817482,0.447412821,0.050227461,0.000505483,0.000485731,1
713,2106.611,16.934,0.52142218,0.633716666,0.082942104,0.000638807,0.000699196,1
714,1431.096,24.82,0.317198598,0.420515804,0.037989165,0.00043882,0.000430036,1
715,1308.733,27.325,0.086458494,-0.01993545,0.02262406,0.000426351,0.000398358,1
716,1059.347,33.556,-0.013120765,-0.105625268,0.030619613,0.000458963,0.000441423,1
717,1702.041,21.016,0.374178047,0.165297543,0.070369843,0.000668542,0.000600435,1
718,1740.61,20.543,0.556102355,0.824557042,0.092642536,0.000657991,0.000821354,1
719,1910.995,18.698,0.395259001,0.441838924,0.091908518,0.000802825,0.000792367,1
720,2098.964,17.001,0.357389668,0.235681042,0.090185631,0.000978833,0.000945789,1
721,1853.101,19.3,0.402113259,0.240504162,0.070022199,0.000856779,0.000807482,1
722,1813.642,19.694,0.459980098,0.489990558,0.069332777,0.000655833,0.000649712,1
723,1353.07,26.277,0.403684,-0.033249876,0.05743033,0.000550564,0.000554057,1
724,1221.736,29.002,0.374604976,0.319914506,0.034251072,0.000418438,0.000392146,1
725,1657.985,21.55,0.531454313,0.347651147,0.071738054,0.000679092,0.000725077,1
726,1302.872,27.202,0.302942567,0.159053796,0.031072406,0.000430667,0.000415128,1
727,1392.374,25.536,0.211164287,0.190434409,0.048315811,0.000603318,0.000578488,1
728,1538.372,23.118,0.649449189,0.533938876,0.054415539,0.00056615,0.000583457,1
729,1769.594,20.166,0.462779911,0.12510033,0.094449804,0.000897783,0.000870631,1
730,1206.144,29.411,0.161150604,0.114283164,0.041973103,0.000532339,0.000516167,1
731,1367.272,25.934,0.328638464,0.316970896,0.046342676,0.000444096,0.000448877,1
732,1292.475,27.403,0.210593216,-0.094012117,0.037846305,0.000525385,0.000476828,1
733,2080.353,17.112,0.690752734,0.699027059,0.090075067,0.00058917,0.000639981,1
734,1476.053,24.063,0.126468173,0.162954952,0.043915871,0.00047431,0.000442458,1
735,2477.023,14.4,0.117151575,0.015834556,0.090533456,0.000802825,0.000827565,1
736,1736.74,20.456,0.540325025,0.188631029,0.055956853,0.000579339,0.000539356,1
737,1400.862,25.304,-0.033400329,-0.041280027,0.072847677,0.000906176,0.000832327,1
738,1345.217,26.45,0.256040706,0.051499479,0.06865227,0.000723454,0.000688844,1
739,2692.432,13.297,0.358366672,0.27885704,0.105686554,0.001056526,0.001115153,1
740,1708.987,20.839,0.439121853,-0.042817073,0.097296367,0.0009937,0.001019497,1
741,1400.629,25.402,0.263119716,0.043055498,0.067513039,0.000749591,0.000721971,1
742,2248.198,15.935,0.41946427,0.30263226,0.087145643,0.000568788,0.000554057,1
743,1291.173,27.473,0.70208992,0.628777986,0.043446164,0.000494452,0.000464819,1
744,1743.127,20.458,0.062275327,0.038706528,0.067386707,0.000884355,0.000921771,1
745,2213.282,16.161,0.436112459,0.18317367,0.12457112,0.001300874,0.001377895,1
746,1399.945,25.445,0.172242493,0.178615787,0.034197255,0.000471672,0.00045074,1
747,1919.073,18.595,0.343280128,0.427023001,0.066241517,0.000537375,0.000558819,1
748,1483.844,23.922,0.352951281,0.330062143,0.056742876,0.000525625,0.000538114,1
749,1631.231,21.913,0.151513388,0.012023827,0.049317848,0.000575262,0.000559647,1
750,1892.327,18.838,0.314063729,0.292245627,0.068890281,0.000643603,0.000647435,1
751,1771.85,20.094,0.27800001,-0.026023479,0.042899916,0.000497569,0.00046689,1
752,2081.068,17.416,0.254343289,0.205694929,0.03575335,0.000459682,0.000425481,1
753,1283.72,27.58,0.274518056,0.011225224,0.049604549,0.000535936,0.00051037,1
754,1367.411,25.989,0.401816883,0.227621671,0.040783551,0.000428509,0.000413472,1
755,2490.618,14.443,0.435605096,0.386171219,0.092475569,0.00087788,0.000885124,1
756,2265.085,15.771,0.215264214,0.02543013,0.107555683,0.001135178,0.001293213,1
757,1782.249,19.989,0.472146308,0.373799867,0.042113407,0.000395178,0.000389869,1
758,2039.004,17.531,0.513754715,0.580058131,0.070159183,0.000732326,0.000709963,1
759,1659.896,21.571,0.657656687,0.542681901,0.103295264,0.001709481,0.001046827,1
760,1869.532,19.097,0.492212824,0.425377982,0.063465421,0.000662067,0.000676628,1
761,1826.391,19.529,0.141563266,-0.006392764,0.082578017,0.0008786,0.000885745,1
762,1774.753,20.119,0.469309663,0.352712759,0.085844317,0.000807142,0.00082508,1
763,1278.319,27.733,0.454652255,0.413033846,0.063066423,0.00053114,0.000534801,1
764,1650.893,21.639,0.27330956,0.09687393,0.071620734,0.00091265,0.000841023,1
765,1891.16,18.817,0.289781708,0.274083255,0.074668688,0.000694679,0.0006758,1
766,1745.085,20.421,0.450063804,0.447818351,0.09290494,0.000910972,0.000836882,1
767,1321.315,26.936,0.2946527,0.181471155,0.071463211,0.000724173,0.00068491,1
768,1259.409,28.256,0.243589477,-0.011165744,0.054932157,0.000650317,0.000655716,1
769,1491.076,23.762,0.323000452,0.222328814,0.056008966,0.000537615,0.000505401,1
770,1336.007,26.526,0.595333891,0.398410239,0.047773077,0.000510278,0.00051596,1
771,1583.201,22.552,0.396426025,0.185256184,0.05103661,0.000692521,0.0005994,1
772,1523.499,23.341,0.526788966,0.332212577,0.049505954,0.000482702,0.000481176,1
773,1582.356,22.559,0.110129277,-0.106664091,0.075120447,0.000807142,0.000824252,1
774,1518.723,23.397,0.21164561,0.240047363,0.061700011,0.000573823,0.000569378,1
775,1857.233,19.116,0.253796993,0.288155023,0.060037801,0.000547686,0.000537079,1
776,2392.966,14.905,0.185251941,0.062773684,0.145462677,0.002307284,0.002320992,1
777,1425.376,24.964,0.252608872,0.362310621,0.068494172,0.000669501,0.000629836,1
778,1260.534,28.103,0.224293934,0.111045194,0.034496852,0.000471432,0.000440595,1
779,1437.09,24.847,0.078479972,0.130906819,0.072939739,0.000766617,0.000780772,1
780,1319.244,26.952,0.39827889,0.102239757,0.038755842,0.000461121,0.000420512,1
781,1915.508,18.633,0.302221737,0.339160856,0.052613087,0.000726811,0.000674558,1
782,1993.867,17.852,0.177111051,0.104585756,0.0952934,0.000943344,0.001023431,1
783,1614.605,22.049,0.335017836,0.110147641,0.068172146,0.000676455,0.000686359,1
784,1897.929,18.71,0.431620843,0.306330935,0.05391624,0.000504284,0.000519066,1
785,1792.559,19.905,0.568050401,0.569408449,0.056218988,0.000528023,0.000490907,1
786,1616.404,21.953,0.350311781,0.235931971,0.050675288,0.000539533,0.000546189,1
787,1705.144,20.928,0.591841731,0.656362196,0.051776389,0.000621782,0.000583664,1
788,1474.971,24.213,0.453349815,0.048677027,0.063153384,0.000475509,0.000469582,1
789,1605.632,22.145,0.017678189,0.144449184,0.055975512,0.000592048,0.000577453,1
790,1511.377,23.633,0.083760835,-0.040666458,0.055983662,0.000695878,0.000616585,1
791,1177.068,30.244,0.073127104,0.288564133,0.033092334,0.000418918,0.000412023,1
792,1645.772,21.536,0.594126332,0.439263217,0.071310645,0.000579339,0.000592774,1
793,1667.188,21.321,0.606845832,0.48481407,0.054727557,0.000475988,0.000452604,1
794,1517.275,23.416,0.310045466,0.075033426,0.060115118,0.000613869,0.000564616,1
795,1417.678,25.186,0.673544386,0.449609521,0.072849965,0.000483182,0.000538114,1
796,2453.519,14.507,0.366670777,0.072154519,0.078981329,0.000743357,0.000743504,1
797,1351.391,26.267,0.353050823,0.251448064,0.042189772,0.000497569,0.000474551,1
798,1591.991,22.471,0.441657974,0.280868943,0.075034289,0.000933512,0.000801891,1
799,1417.898,25.084,0.655470381,0.588228939,0.043747636,0.000471912,0.000454467,1
800,1871.506,19.019,0.138386672,0.031322651,0.048696807,0.000553441,0.00052714,1
801,916.866,38.592,0.134773137,0.225338167,0.026414334,0.000409805,0.000389869,1
802,1799.705,19.805,0.235627993,0.219163938,0.104504371,0.001130142,0.001205839,1
803,1807.009,19.787,0.343111582,0.433062151,0.061855286,0.000707388,0.000704372,1
804,1472.723,24.119,0.445443655,0.1320804,0.050476802,0.000495172,0.000466269,1
805,1597.649,22.305,0.061647842,0.243942002,0.045611732,0.000651516,0.000605818,1
806,2401.85,14.827,0.520482826,0.448048661,0.108284262,0.001091536,0.001129646,1
807,1816.609,19.584,0.110229101,0.223833844,0.046513956,0.000522268,0.000508299,1
808,1357.075,26.177,0.652134502,0.467664974,0.028913172,0.000431147,0.000408089,1
809,1552.839,22.892,0.130151714,0.449808027,0.060805858,0.000527783,0.000504365,1
810,1643.2,21.533,0.301806117,0.043463625,0.051202383,0.000482223,0.000483868,1
811,2151.077,16.625,0.293192934,0.220620399,0.08485294,0.001246202,0.001169399,1
812,1543.412,22.984,0.29554897,0.044876458,0.086420785,0.000817213,0.0008609,1
813,1489.89,23.816,-0.025508616,0.146991852,0.059293247,0.000691562,0.000650126,1
814,1470.144,24.232,0.191259998,0.037490702,0.06513112,0.000768055,0.000789676,1
815,1252.926,28.374,0.144490122,0.289664526,0.040844742,0.000502845,0.000465855,1
816,1362.665,26.09,0.342091253,0.087064675,0.051464215,0.000476708,0.000455088,1
817,1188.237,29.82,0.340001208,0.132218304,0.067434062,0.000552242,0.00053977,1
818,1929.065,18.448,0.252055779,0.220888375,0.060460771,0.000536416,0.000500846,1
819,2497.089,14.376,0.404024618,0.214330292,0.083161028,0.000838315,0.000811622,1
820,1760.95,20.272,0.542674375,0.558470415,0.107796188,0.000752469,0.000770006,1
821,1459.176,24.374,0.562354094,0.465261784,0.032936447,0.000420116,0.000389247,1
822,2282.773,15.63,0.386650301,0.26167557,0.075657634,0.000847427,0.000855309,1
823,1422.219,24.974,0.596899522,0.44205966,0.09045328,0.000775489,0.000837296,1
824,1322.468,26.868,0.349366293,0.277899909,0.057520628,0.000486059,0.000501467,1
825,2384.605,15.049,0.301930542,0.545780183,0.109995638,0.001240207,0.001227372,1
826,1529.246,23.206,0.402341961,0.428172996,0.038650895,0.000447213,0.000428379,1
827,1727.122,20.701,0.185014335,0.262241619,0.067361796,0.000770933,0.0007522,1
828,983.985,35.977,0.064373758,0.073923109,0.022436765,0.000431627,0.000394631,1
829,1869.268,19.111,0.430282853,0.39214322,0.097771229,0.000927038,0.000926947,1
830,1572.704,22.658,0.139093443,0.055491651,0.087005833,0.001094173,0.001044757,1
831,2154.398,16.552,0.074763448,0.174364526,0.076128419,0.000773091,0.000773319,1
832,1248.701,28.377,0.235158972,0.211300238,0.043857539,0.000525865,0.000508506,1
833,1955.112,18.289,0.73901517,0.645986561,0.077338306,0.000559676,0.000615135,1
834,1732.844,20.491,0.14674725,0.122881052,0.063578303,0.000636649,0.000595673,1
835,1035.996,34.254,0.245528085,0.383833075,0.049795694,0.000452249,0.000462128,1
836,1379.335,25.691,0.699223522,0.315626698,0.061500629,0.000428749,0.000452397,1
837,1489.837,23.868,0.404689014,0.218100584,0.051160375,0.000466157,0.000470824,1
838,1535.658,23.201,0.033864516,0.104470274,0.069964346,0.000835197,0.000803548,1
839,1619.644,21.956,0.032543769,-0.02969744,0.045175031,0.000541691,0.000542048,1
840,1585.104,22.459,0.605677294,0.60059348,0.052478333,0.000480544,0.000479106,1
841,2161.409,16.581,0.491451581,0.579610687,0.117989768,0.00120184,0.001182236,1
842,1708.991,20.815,0.387883779,0.201545662,0.042255048,0.000490615,0.000474551,1
843,2019.168,17.781,0.13598124,0.215711439,0.045363107,0.000500207,0.000474551,1
844,1676.069,21.23,0.384265617,0.010646472,0.063096932,0.000595405,0.000558612,1
845,1159.853,30.635,0.55907363,0.565671856,0.041417588,0.000414601,0.000408296,1
846,1358.852,26.236,0.346603728,0.197968734,0.034311479,0.000464958,0.000449705,1
847,1723.467,20.693,0.292416815,0.173683883,0.075688501,0.000807142,0.000790711,1
848,2272.475,15.714,0.245509696,0.245588346,0.052492642,0.000547446,0.000529004,1
849,1523.955,23.355,0.249307536,0.256087241,0.05110989,0.000518192,0.000515546,1
850,1282.761,27.753,0.05772669,0.201592286,0.071395537,0.0007623,0.000782843,1
851,1316.046,26.993,0.474382502,0.298544276,0.035572527,0.000448172,0.000398565,1
852,1853.006,19.237,0.37462543,0.430519241,0.051049181,0.000455126,0.00044515,1
853,2012.477,17.731,0.133856108,0.110477724,0.077325887,0.000795392,0.000765865,1
854,1324.571,26.829,0.291886002,0.362445774,0.031737698,0.000424673,0.000418441,1
855,1393.203,25.623,0.006499888,-0.19721203,0.028729713,0.000481024,0.000448256,1
856,1489.475,23.903,0.257671499,0.393570043,0.056717492,0.000548166,0.000531903,1
857,2399.651,14.897,0.285980925,0.261763362,0.10066339,0.001219825,0.001255323,1
858,1046.351,33.808,0.437893675,0.263418237,0.036983968,0.000415321,0.000408089,1
859,2101.353,17.016,0.476148903,0.263625505,0.075769307,0.000639527,0.000597536,1
860,1157.276,30.735,0.166045111,-0.232786629,0.037315354,0.000470473,0.000449291,1
861,1618.048,22.015,0.067221557,0.189555775,0.063292742,0.000799948,0.000782636,1
862,1664.608,21.334,0.299486742,0.318865422,0.056514629,0.000567349,0.000527348,1
863,1466.88,24.293,0.39877761,0.548861597,0.055671322,0.000520829,0.000511405,1
864,1679.321,21.182,0.185377469,0.249295816,0.064641655,0.000666623,0.000671038,1
865,1816.525,19.593,0.183307075,0.076494309,0.076564579,0.000810978,0.000847027,1
866,1670.503,21.316,0.467455128,0.194358405,0.060990484,0.00058989,0.000607267,1
867,1807.073,19.768,0.425046295,0.207251634,0.066863372,0.0007165,0.000709548,1
868,2074.763,17.222,0.799838838,0.509284401,0.088645497,0.000781724,0.000748473,1
869,1052.42,33.721,0.109606529,-0.054379109,0.024032517,0.000418678,0.000404155,1
870,1584.586,22.446,0.199703053,0.123986481,0.059294424,0.000587731,0.000577246,1
871,1788.347,19.874,0.066335183,0.124029165,0.060245669,0.000704271,0.000674351,1
872,2394.822,14.921,0.277441132,0.257721751,0.117519868,0.001304711,0.001393423,1
873,1706.068,20.858,-0.002388052,-0.021409898,0.031293786,0.000453927,0.000420097,1
874,1392.158,25.461,0.13695958,0.020149369,0.072674215,0.000701873,0.000706857,1
875,1223.272,28.945,0.274993551,0.034488135,0.032356964,0.000447932,0.000404776,1
876,2045.423,17.396,0.226384032,-0.010901068,0.079287874,0.000643843,0.000669589,1
877,1686.448,21.056,0.234832754,0.107256059,0.083604096,0.000934711,0.000867111,1
878,1351.649,26.24,0.329551098,0.147211158,0.059855322,0.000547207,0.000506643,1
879,1207.805,29.286,0.166686641,0.101756717,0.048680365,0.000550564,0.000524035,1
880,1503.594,23.694,0.185935565,0.192009313,0.077381687,0.000804983,0.000796922,1
881,1402.899,25.308,0.437454159,0.255874715,0.041070765,0.000468555,0.000457573,1
882,1156.525,30.69,0.377671628,0.379127228,0.044902979,0.00045105,0.000450947,1
883,1329.06,26.772,0.323079079,0.18600501,0.073863789,0.000718898,0.000751372,1
884,1633.13,21.699,0.304664478,0.135773074,0.054246044,0.000536895,0.000514304,1
885,2275.642,15.726,0.618560114,0.434541286,0.083552637,0.000718179,0.000703751,1
886,1459.925,24.355,0.285545907,0.279104892,0.041823078,0.000432586,0.000419269,1
887,2001.564,17.844,0.384744723,0.316772082,0.090628734,0.000787958,0.000799407,1
888,1837.792,19.424,0.240743584,0.152528181,0.094134199,0.001161315,0.001165051,1
889,1441.055,24.619,0.733499866,0.574690395,0.05008065,0.000478866,0.000473101,1
890,1202.061,29.493,0.372099141,0.313202106,0.044897974,0.00041628,0.000393388,1
891,2328.778,15.387,0.283902463,0.247947854,0.086291322,0.000996817,0.001017013,1
892,1784.597,20.029,0.310423842,0.559433037,0.052744882,0.000529222,0.000519273,1
893,1922.27,18.466,0.123732556,0.043610312,0.070835054,0.000623221,0.000635633,1
894,1363.232,26.035,0.397228342,0.501261387,0.025963471,0.000396137,0.000383864,1
895,2141.052,16.784,0.089330016,0.230984714,0.054198729,0.000637368,0.000606439,1
896,1374.867,25.875,0.428180233,0.052898286,0.068969631,0.000643124,0.000641016,1
897,1056.019,33.612,0.00226644,0.012817014,0.041409756,0.000488218,0.000475793,1
898,1360.855,26.057,0.43291361,0.410060816,0.045690929,0.00045081,0.000433348,1
899,1509.106,23.557,0.719270444,0.553913804,0.045366692,0.000426351,0.000401049,1
900,1998.329,17.942,0.303418169,0.024522037,0.094490677,0.001049572,0.001001277,1
901,1677.281,21.167,0.067400423,0.09184859,0.038806036,0.000463039,0.000457987,1
902,3077.467,11.661,0.309690393,0.23242968,0.112739134,0.001304951,0.001374789,1
903,1235.778,28.789,0.095832466,0.072685904,0.050784918,0.000696837,0.000615756,1
904,1694.251,21.003,0.164858263,0.117969643,0.070019558,0.000659669,0.000674144,1
905,1746.155,20.43,0.330666584,0.277889622,0.07849289,0.000941425,0.000905622,1
906,1809.356,19.756,0.159149509,0.343499795,0.089932513,0.001034944,0.001067118,1
907,1487.009,24.005,0.200986584,0.02756533,0.066020862,0.000690123,0.000648056,1
908,1721.379,20.693,0.439840373,0.347619752,0.066695525,0.00060092,0.000611408,1
909,1234.892,28.717,0.158487589,0.136384126,0.057988699,0.000640726,0.000634184,1
910,2042.099,17.407,0.102859283,-0.004420463,0.065116096,0.000668542,0.000630664,1
911,1853.774,19.266,0.221833031,-0.121955167,0.031271022,0.000440499,0.000424652,1
912,1473.449,24.183,0.184374924,0.41161018,0.059508431,0.000605716,0.000567722,1
913,1987.89,17.972,-0.045375988,0.223655096,0.056294776,0.000727051,0.00070313,1
914,2105.467,17.01,0.256393505,0.061085234,0.060624376,0.001070434,0.00093378,1
915,2416.257,14.89,0.37536106,0.380042704,0.085599916,0.001043097,0.001018255,1
916,1103.262,32.136,0.403933868,0.329294596,0.035755098,0.000409566,0.000406225,1
917,1480.473,23.979,0.395818805,0.464793061,0.06094082,0.00061219,0.00065406,1
918,1475.077,24.042,0.196252913,0.067491664,0.036836897,0.000477427,0.000452604,1
919,1590.497,22.35,0.486939866,0.500702782,0.081842085,0.000633532,0.000660478,1
920,1873.86,19.052,0.042377918,0.10286208,0.079836588,0.000904977,0.000874565,1
921,2177.088,16.395,0.438582659,0.364903893,0.076287772,0.000741678,0.000701681,1
922,1417.907,25.046,0.289497462,0.290372036,0.060564031,0.000684847,0.000629214,1
923,1308.293,27.125,0.431481443,0.086655752,0.041280808,0.000470473,0.000432934,1
924,1472.696,24.195,0.155215562,0.096197372,0.074721036,0.001050291,0.00095904,1
925,1168.527,30.284,0.493915683,0.177675943,0.042157127,0.000422514,0.000401049,1
926,1470.88,24.146,0.556702267,0.577498713,0.060049679,0.000529941,0.00054888,1
927,3135.353,11.414,0.597922235,0.591187853,0.133686211,0.001223421,0.001282446,1
928,2562.145,13.916,0.183029306,0.209753202,0.133934437,0.00153683,0.001478933,1
929,1597.896,22.294,0.096904067,0.206922317,0.043985012,0.000469754,0.00045778,1
930,1773.707,20.042,0.306448274,0.323634149,0.057525063,0.000546008,0.000532731,1
931,1671.923,21.217,0.360590541,0.297953673,0.052611556,0.000493493,0.000492357,1
932,2441.476,14.673,0.512736414,0.543351458,0.11896956,0.001035424,0.001183271,1
933,1202.398,29.422,0.289595859,0.306056181,0.047184726,0.000473111,0.000448049,1
934,957.672,37.035,0.229385158,-0.149475965,0.025365261,0.000413162,0.000385935,1
935,2258.039,15.818,0.603161852,0.503000057,0.078978983,0.000679572,0.000644122,1
936,1013.304,35.019,0.112678231,0.028331379,0.038475018,0.000452009,0.000424031,1
937,1448.069,24.443,0.30142028,0.054267136,0.042844939,0.000477427,0.000449291,1
938,1439.172,24.662,0.382777293,0.406232878,0.048367837,0.000547926,0.000539563,1
939,1376.878,25.843,0.253267107,0.113402358,0.040934463,0.000444096,0.00042134,1
940,2043.937,17.367,0.334040041,0.304984239,0.04987724,0.000567349,0.00052859,1
941,1081.375,32.74,0.281432067,-0.11831961,0.028873249,0.000431866,0.00039049,1
942,1543.884,23.132,0.0457869,0.081651311,0.059077554,0.000677414,0.000667104,1
943,2631.203,13.617,0.187152392,0.067229445,0.076240287,0.000965165,0.000885538,1
944,1161.88,30.56,0.213084236,0.040606896,0.039467224,0.000518192,0.000494013,1
945,1619.766,21.882,0.190575782,0.22541088,0.060100706,0.000678853,0.000647642,1
946,1925.457,18.535,0.385865495,0.546495463,0.102922779,0.000861574,0.000906864,1
947,1931.371,18.503,0.016334155,-0.06281484,0.0796006,0.000768775,0.00075572,1
948,1383.205,25.653,0.404893455,0.316246852,0.039571319,0.000491335,0.000450326,1
949,1084.463,32.693,0.351070868,0.356688636,0.031662249,0.000391581,0.00037434,1
950,1494.626,23.841,0.104669119,0.105518462,0.07394909,0.001118872,0.001017634,1
951,2333.879,15.347,0.43233932,0.509333347,0.049513835,0.000541451,0.000527348,1
952,1575.667,22.737,0.413331805,0.486815968,0.02832539,0.000412923,0.000380137,1
953,1501.531,23.792,0.187184102,0.105477847,0.073196001,0.000882436,0.000827565,1
954,1260.243,28.222,0.248416052,-0.122802634,0.045606717,0.000534498,0.000509334,1
955,1535.312,23.155,0.332227225,0.352037599,0.045319926,0.000456325,0.000441423,1
956,1738.218,20.514,0.253002559,0.195190267,0.057498459,0.000647919,0.000613893,1
957,1561.301,22.817,0.383328499,0.20866526,0.05205337,0.000590129,0.000547224,1
958,1436.445,24.798,0.073579787,0.034996541,0.030911049,0.000430428,0.000420304,1
959,1857.88,19.117,0.13321296,0.21349161,0.04648353,0.000582456,0.000579109,1
960,2214.474,16.098,0.442762636,0.213035883,0.090684233,0.000673577,0.000743918,1
961,2116.981,17.053,0.53876255,0.295102766,0.097780578,0.000946701,0.001002312,1
962,1661.687,21.445,0.140993354,0.321147408,0.064572395,0.000763739,0.000750751,1
963,1207.671,29.557,-0.02530138,-0.037252469,0.034096192,0.000498529,0.000452397,1
964,1961.064,18.261,0.650696511,0.541884889,0.073727771,0.000581017,0.000588219,1
965,2022.083,17.616,0.283523319,0.239651827,0.061262971,0.000638567,0.000603541,1
966,1415.702,25.143,0.531212145,0.401201777,0.06520247,0.000576701,0.000598779,1
967,1442.253,24.544,0.291815311,0.122379329,0.057140724,0.000604277,0.000583457,1
