,GLRLM2,GLRLM4,correlation_135,contrast_90,contrast_135,energy_45,energy_90,energy_135,Label
568,1629.083,21.87,0.129045938,654.7117117,916.2361496,0.0238543,0.02303157,0.023036077,1
569,1724.982,20.607,0.194407604,1036.734234,1509.396122,0.021507202,0.021093672,0.021243576,1
570,1744.303,20.356,0.154910805,1245.622265,1517.175208,0.020925131,0.020637217,0.021073579,1
571,1381.289,25.76,0.210047621,706.8835264,647.1204986,0.026583238,0.025306026,0.026565191,1
572,1022.106,34.647,0.088068268,1276.438224,1801.206371,0.020948038,0.020597047,0.021096324,1
573,1070.126,33.129,0.087765604,1224.39704,1545.245152,0.021073579,0.02075726,0.021226637,1
574,1757.289,20.328,0.372229231,1236.387387,824.8531856,0.022408157,0.021395792,0.022381389,1
575,1894.546,18.761,0.300984867,1234.438224,1509.285319,0.021260501,0.02116227,0.02189943,1
576,1027.315,34.47,0.252963078,1359.282497,1405.872576,0.02097092,0.020672302,0.021158748,1
577,1141.288,31.301,0.030476767,4108.690476,4420.637812,0.021141742,0.020010697,0.020619217,1
578,1068.686,33.149,0.229221751,897.9813385,2018.535319,0.021277412,0.021636363,0.021384207,1
579,1101.008,32.23,0.373309291,1376.63964,1578.567175,0.021130397,0.020642233,0.021022312,1
580,1784.661,19.966,0.086517473,198.7516088,259.1024931,0.033517576,0.033782252,0.033038395,1
581,1181.392,30.012,0.122639629,591.0392535,652.5706371,0.024173836,0.023744215,0.0240146,1
582,1721.003,20.661,0.107722976,862.1293436,880.8746537,0.022989187,0.022714752,0.022957873,1
583,2554.467,14.036,0.059604629,152.7014157,218.7811634,0.04305341,0.042612183,0.040193061,1
584,1895.317,18.853,-0.222607748,2138.503218,2675.103878,0.025976453,0.025619085,0.024586926,1
585,1006.165,35.325,-0.237214965,2047.412484,2230.739612,0.021073579,0.020395012,0.021124722,1
586,2435.481,14.718,0.145854009,200.2561133,253.2091413,0.033802534,0.034211607,0.033244604,1
587,1064.795,33.249,0.241593658,1766.776062,1947.115651,0.020136761,0.020160168,0.02039118,1
588,1293.218,27.466,0.229658081,640.1943372,811.6959834,0.023377064,0.022719309,0.023243333,1
589,1448.049,24.504,0.173936229,598.462677,612.3379501,0.025231907,0.025150093,0.024538113,1
590,1702.634,21.037,0.475891082,383.6814672,254.2583102,0.032555843,0.032332305,0.033284252,1
591,1335.713,26.564,0.08446193,718.0405405,786.1696676,0.023768701,0.023529608,0.023733365,1
592,1673.121,21.19,0.229411925,1215.680824,1518.135042,0.021277412,0.020400087,0.020792929,1
593,1778.619,20.039,0.16411051,569.3790219,528.7382271,0.024684262,0.024389438,0.024518561,1
594,996.732,35.599,0.106726274,1038.312098,983.0637119,0.02284269,0.021526034,0.022317013,1
595,1241.034,28.54,0.351094624,1194.092021,1527.141967,0.021215338,0.021366741,0.021328066,1
596,1426.487,24.912,0.252692942,1053.566281,935.6101108,0.022300889,0.02187429,0.02242955,1
597,1739.998,20.425,0.104322974,820.4375804,1130.808864,0.022684681,0.022053397,0.022821686,1
598,1725.54,20.671,0.175065717,795.8803089,940.1336565,0.02378887,0.023718041,0.023899493,1
599,1403.818,25.277,0.115798855,902.960103,1417.626039,0.022413507,0.021784184,0.021806159,1
600,1617.873,22.038,0.027745578,505.046332,582.7970914,0.027057098,0.027365806,0.026356762,1
601,1712.018,20.883,0.23887832,286.3655084,313.4729917,0.027726788,0.027471524,0.027092524,1
602,1472.047,24.313,0.111094444,823.5566281,900.4487535,0.023263957,0.022522523,0.022889881,1
603,1344.144,26.457,0.181004058,487.6048906,475.4425208,0.026370405,0.026695584,0.027396178,1
604,1568.657,22.723,0.225849596,709.3841699,640.7908587,0.024959586,0.024457258,0.025041115,1
605,1363.892,26.114,0.170995392,606.2027027,579.382964,0.024973993,0.023704943,0.024479409,1
606,1734.736,20.489,0.632764652,1125.902188,683.2319945,0.021723528,0.021284215,0.022381389,1
607,2047.906,17.318,0.038118193,557.3494208,618.2867036,0.029246194,0.029803182,0.029560174,1
608,1444.365,24.645,0.077882745,292.7432432,290.5408587,0.033208519,0.031488821,0.032400797,1
609,1620.778,21.976,0.27371073,658.3886744,600.666205,0.024188711,0.02402163,0.024415655,1
610,1293.599,27.519,0.364140057,671.457529,599.4072022,0.023778788,0.023489977,0.023909524,1
611,2155.33,16.588,0.563302086,624.3745174,543.7146814,0.022520239,0.022946009,0.023652398,1
612,1536.154,23.212,0.291600099,928.496139,1315.668283,0.021512776,0.021088764,0.021033715,1
613,1889.051,18.84,-0.031366713,661.8153153,862.9224377,0.026329454,0.025964274,0.026086992,1
614,1339.097,26.502,0.311113077,1360.069498,2055.553324,0.020566818,0.020257498,0.020326399,1
615,1692.652,21.024,-0.060729938,290.3088803,489.0948753,0.030074863,0.030719996,0.028249416,1
616,1690.947,21.158,0.242806627,218.0456885,312.601108,0.030518095,0.028561571,0.028515547,1
617,1611.667,22.143,0.240109817,766.4195624,1428.652355,0.024114246,0.022742081,0.022386745,1
618,1771.626,20.087,0.626136692,1002.214929,990.434903,0.021056504,0.020354364,0.021712487,1
619,1690.537,21.166,0.075788406,868.6422136,1210.435596,0.029180528,0.027990429,0.027242574,1
620,1069.763,33.138,0.33207997,2063.427284,2461.575485,0.019999348,0.019576597,0.019879086,1
621,1388.21,25.57,0.296304746,1447.239382,2101.901662,0.021113367,0.020465951,0.020746748,1
622,1522.597,23.347,0.13715864,388.9407979,588.3801939,0.025795818,0.02550569,0.024567412,1
623,1579.05,22.587,-0.082512686,1011.887387,1306.446676,0.022311639,0.021688931,0.021762128,1
624,1508.436,23.687,0.18592421,454.3314028,431.9909972,0.02723377,0.026563407,0.026578727,1
625,1537.869,23.167,0.177026547,357.6435006,439.1087258,0.026713714,0.027934896,0.027544573,1
626,2095.169,17.04,0.246078598,246.7940798,311.7555402,0.031221092,0.029418609,0.029890917,1
627,1484.581,23.951,0.404503197,1028.324324,1392.639197,0.020999486,0.020602073,0.021016608,1
628,2683.555,13.367,0.032193526,214.2619048,257.0692521,0.036117465,0.034020437,0.034632963,1
629,1303.867,27.189,-0.078723129,1758.494852,2013.75,0.021237931,0.020831936,0.021147412,1
630,1552.811,22.895,0.166324855,1053.225225,1000.759003,0.022647653,0.021250141,0.022605261,1
631,2046.513,17.561,0.277823858,598.2728443,562.7534626,0.024650238,0.023634965,0.02452345,1
632,1760.656,20.219,0.694387277,956.983269,1165.00831,0.023530425,0.026722715,0.027114643,1
633,1528.811,23.371,0.165861966,325.2020592,329.5373961,0.030403949,0.028586932,0.029426022,1
634,1990.114,17.898,0.145100125,267.1628057,426.4259003,0.027575026,0.027842095,0.027365526,1
635,1746.817,20.39,0.004739203,418.2091377,494.9785319,0.027435537,0.027923776,0.027752721,1
636,1751.052,20.404,0.170673585,1283.009653,2280.603878,0.021232285,0.020955804,0.021016608,1
637,1911.244,18.6,0.134354559,866.4420849,828.9328255,0.023576239,0.022407317,0.023320579,1
638,1311.934,27.067,0.155678156,448.2046332,542.6253463,0.025510721,0.025824347,0.026406753,1
639,2245.538,15.929,0.308572603,266.502574,315.8386427,0.028155888,0.029107292,0.028232434,1
640,1784.37,20.02,0.278925551,385.7001287,399.265928,0.029902948,0.032447367,0.032110867,1
641,1467.574,24.264,0.214295146,601.1801802,557.6786704,0.024376338,0.023948255,0.024188711,1
642,1694.808,21.071,0.231275166,208.015444,242.2022161,0.031336087,0.031164969,0.030947234,1
643,2402.991,14.849,0.251256376,425.8294723,412.6668975,0.02920517,0.029747553,0.031086393,1
644,1248.491,28.4,0.31585712,1307.773488,1733.977147,0.020723619,0.020288137,0.02084476,1
645,1066.697,33.26,-0.052548569,1218.709781,1883.887119,0.021723528,0.020682315,0.021451383,1
646,1947.556,18.334,0.229716231,233.0553411,202.9722992,0.037277307,0.038056413,0.0389816,1
647,1594.373,22.305,0.554378182,986.969112,1741.841413,0.020792929,0.02079712,0.020867755,1
648,3031.843,11.805,0.100663323,87.12097812,103.3739612,0.047703574,0.050335162,0.04935395,1
649,2053.378,17.411,0.026182666,236.53861,252.4259003,0.036421589,0.033176187,0.033990003,1
650,1660.286,21.517,0.191912328,148.4787645,227.9466759,0.032382289,0.032158941,0.031450662,1
651,1621.686,22.15,0.006911044,1756.068211,1635.936288,0.021657196,0.020975555,0.021288679,1
652,1847.913,19.266,0.469755748,695.7014157,1121.422438,0.022230888,0.021083854,0.02170144,1
653,2917.109,12.379,0.176257117,436.5862291,448.9279778,0.027242574,0.02679622,0.027361144,1
654,1309.715,27.137,0.067090059,293.3256113,526.1142659,0.026315789,0.02611931,0.025322029,1
655,1487.734,23.933,0.274078301,353.3809524,424.5221607,0.025716682,0.025248689,0.02571202,1
656,1785.12,19.938,0.437498392,549.3114543,913.101108,0.024396004,0.024482641,0.024346809,1
657,1717.833,20.737,0.136425252,183.481982,422.2382271,0.028401796,0.029608023,0.029094116,1
658,2187.482,16.265,0.194107086,282.7001287,411.6018006,0.028519751,0.028397998,0.027466111,1
659,2027.388,17.582,0.259125503,657.5868726,704.984072,0.024737633,0.024137708,0.024297514,1
660,1384.808,25.71,0.079733967,663.8519949,816.5103878,0.023944601,0.023264128,0.023934584,1
661,1337.225,26.597,0.162144522,558.0186615,535.4279778,0.02574464,0.025158324,0.026128323,1
662,1650.98,21.518,0.554454046,1472.058559,1050.382964,0.020804458,0.020257498,0.021079268,1
663,2073.896,17.147,0.315435067,220.2419562,239.0768698,0.030415777,0.029309317,0.029830689,1
664,1888.153,18.846,0.569049244,679.1814672,860.5706371,0.022705812,0.023000085,0.02326911,1
665,1299.447,27.323,0.309676318,1211.694981,1380.176593,0.021056504,0.020313635,0.020976636,1
666,1427.501,24.968,0.274903521,888.7805663,1019.475762,0.022024992,0.021727082,0.022182296,1
667,1490.206,23.891,0.062826148,333.8088803,325.884349,0.030537732,0.02969182,0.029604757,1
668,1472.498,24.053,0.209329248,1642.613256,2073.163435,0.020142714,0.019786991,0.020279156,1
669,1690.018,21.107,0.121441413,849.506435,952.199446,0.023494731,0.022029913,0.022711092,1
670,1408.205,25.219,0.18159491,1300.12677,1640.225762,0.021618409,0.0207772,0.021028014,1
671,1198.371,29.536,0.232774469,1278.790862,1640.601801,0.021119045,0.020571901,0.021096324,1
672,1346.219,26.336,0.534371993,1370.23166,782.1405817,0.02152392,0.021477888,0.022225494,1
673,1808.043,19.664,0.565193218,665.5109395,817.8912742,0.021992305,0.022165772,0.023025665,1
674,1891.19,18.91,0.413183625,471.7805663,358.5734072,0.02551542,0.025318295,0.027856212,1
675,1977.089,17.992,0.087136983,683.7947233,776.5076177,0.024949977,0.02446149,0.024484307,1
676,1784.93,19.954,0.341507156,371.2001287,292.534626,0.027149994,0.02658678,0.028040678,1
677,1156.722,30.679,0.475569133,1062.611326,1340.711219,0.022763823,0.021612427,0.022295513,1
678,1006.986,35.148,0.182298501,2052.966538,1872.204294,0.020449893,0.020098453,0.020367647,1
679,1377.875,25.809,0.437813693,1377.572716,1129.849723,0.021084955,0.020602073,0.02149605,1
680,1441.395,24.611,0.044152483,514.5842986,591.5754848,0.025463679,0.024851958,0.025002781,1
681,1279.96,27.709,0.098557138,1204.975547,1013.083102,0.022333124,0.022025214,0.022968316,1
682,2855.034,12.715,0.102002978,751.1312741,660.6378116,0.027907814,0.026214261,0.027409304,1
683,1979.197,17.996,0.364253657,735.2786358,1230.989612,0.022668819,0.022286872,0.021706964,1
684,1352.772,26.241,0.663057847,1266.310167,931.281856,0.021344924,0.020369616,0.021243576,1
685,1479.938,23.946,0.245287189,1016.326898,1017.887812,0.021646121,0.021598052,0.022247062,1
686,1398.021,25.315,0.029909085,2044.931789,2050.282548,0.021164414,0.02109858,0.02129994,1
687,1095.334,32.313,0.140151932,2275.088803,3087.092105,0.01986702,0.019395968,0.020017325,1
688,1264.62,28.061,0.633704898,1145.846203,1567.73338,0.023474309,0.021807932,0.022273992,1
689,1868.412,19.011,0.182023281,626.0070785,634.4452909,0.024479409,0.024244693,0.024689118,1
690,1126.502,31.437,0.388798846,1992.573359,1682.765928,0.020792929,0.020160168,0.020815981,1
691,1347.198,26.569,0.182232391,737.5900901,605.0602493,0.024684262,0.024210509,0.024547883,1
692,1636.646,21.701,0.705019017,424.9594595,583.3891967,0.027808827,0.026645123,0.025576434,1
693,2066.5,17.226,0.360482162,785.8635779,927.0692521,0.022594651,0.021588464,0.021795159,1
694,2291.386,15.646,0.603975376,167.8191763,148.498615,0.031652063,0.031267775,0.032039846,1
695,1633.751,21.844,0.322918037,586.1821107,825.3157895,0.024173836,0.024351207,0.024317244,1
696,2118.279,16.742,-0.078820353,557.03861,621.900277,0.027021625,0.026371752,0.026352213,1
697,1529.709,23.335,0.236417516,712.6229086,1148.41759,0.025007576,0.02432143,0.023682793,1
698,2057.434,17.385,0.155819184,564.8410553,551.3691136,0.028049229,0.027696704,0.028321475,1
699,1972.135,18.116,0.236651681,186.2586873,220.9612188,0.031968667,0.030985074,0.031557223,1
700,1458.068,24.344,0.462654803,1562.500644,1304.511773,0.020700464,0.020344189,0.020792929,1
701,1326.417,26.836,0.144763615,1295.099743,1704.177285,0.020925131,0.02027793,0.0209022,1
702,1931.097,18.428,0.583496911,764.3268983,821.9674515,0.022182296,0.021888483,0.022679395,1
703,1844.605,19.251,0.166145057,698.9015444,741.4238227,0.024853682,0.024760145,0.024863328,1
704,1250.217,28.382,0.23294452,646.2554698,748.6371191,0.023909524,0.022305444,0.023150297,1
705,1457.672,24.341,0.340935562,752.3848134,1093.761773,0.021817152,0.021352201,0.021518349,1
706,1785.626,19.921,0.179580298,1141.854569,1514.105956,0.02152949,0.021439294,0.02189943,1
707,1372.997,25.959,0.280432982,234.9826255,250.5207756,0.030122664,0.029337561,0.029531769,1
708,1416.395,25.055,-0.037820372,1045.013514,1262.57687,0.022354588,0.021765167,0.022230888,1
709,2159.373,16.572,0.286717181,599.3661519,747.4591413,0.022514914,0.02229616,0.022916056,1
710,1709.623,20.909,0.532972432,1530.651866,1561.990997,0.020694671,0.019964082,0.02036176,1
711,1446.619,24.566,0.10701882,762.2162162,847.7375346,0.02326911,0.02276483,0.022973535,1
712,1033.681,34.388,0.447412821,2054.850708,2375.9259,0.022482941,0.02203931,0.021305568,1
713,2106.611,16.934,0.633716666,515.9864865,381.3427978,0.025274637,0.026442318,0.026619295,1
714,1431.096,24.82,0.420515804,1455.820463,1262.398199,0.020948038,0.020737301,0.021016608,1
715,1308.733,27.325,-0.01993545,2487.070785,2742.802632,0.020648271,0.019958896,0.020496743,1
716,1059.347,33.556,-0.105625268,1903.957529,2015.265928,0.021423419,0.021010074,0.021462558,1
717,1702.041,21.016,0.165297543,1022.10296,1423.851801,0.02585617,0.024503774,0.02359149,1
718,1740.61,20.543,0.824557042,759.9214929,264.1288089,0.025651329,0.028659268,0.031761724,1
719,1910.995,18.698,0.441838924,241.7561133,209.6405817,0.028334173,0.028149016,0.02945453,1
720,2098.964,17.001,0.235681042,225.2187902,267.9584488,0.031286307,0.030753676,0.0302458,1
721,1853.101,19.3,0.240504162,446.5733591,400.5069252,0.029270781,0.028416219,0.029151752,1
722,1813.642,19.694,0.489990558,316.9279279,292.2264543,0.025609227,0.02548945,0.026219938,1
723,1353.07,26.277,-0.033249876,522.3056628,947.4515235,0.023464092,0.023538406,0.023300005,1
724,1221.736,29.002,0.319914506,1800.694981,1934.57133,0.020455756,0.01980268,0.020654077,1
725,1657.985,21.55,0.347651147,259.3391248,344.6225762,0.026059401,0.026927253,0.026691264,1
726,1302.872,27.202,0.159053796,1490.530245,1762.366343,0.020752526,0.020374698,0.020712045,1
727,1392.374,25.536,0.190434409,641.5900901,649.7666205,0.024562532,0.024051778,0.024596677,1
728,1538.372,23.118,0.533938876,751.3198198,943.3379501,0.023793909,0.024154858,0.024410743,1
729,1769.594,20.166,0.12510033,230.2953668,369.132964,0.02996303,0.029506452,0.028766716,1
730,1206.144,29.411,0.114283164,873.3191763,968.248615,0.023072481,0.022719309,0.023129572,1
731,1367.272,25.934,0.316970896,1208.060489,1260.820637,0.021073579,0.021186715,0.021657196,1
732,1292.475,27.403,-0.094012117,1332.65251,1740.878116,0.022921287,0.021836396,0.022440238,1
733,2080.353,17.112,0.699027059,917.6048906,803.7278393,0.024272828,0.025297843,0.023979626,1
734,1476.053,24.063,0.162954952,1314.741313,1280.114266,0.02177865,0.021034696,0.02154619,1
735,2477.023,14.4,0.015834556,411.7387387,489.5754848,0.028334173,0.02876743,0.027787261,1
736,1736.74,20.456,0.188631029,769.998713,1445.596953,0.024069456,0.023224044,0.0221877,1
737,1400.862,25.304,-0.041280027,509.1209781,509.6869806,0.030102756,0.028850079,0.029188744,1
738,1345.217,26.45,0.051499479,330.8912484,427.9369806,0.0268971,0.026245835,0.026160425,1
739,2692.432,13.297,0.27885704,194.53861,226.83241,0.032504243,0.033393902,0.03275777,1
740,1708.987,20.839,-0.042817073,171.4060489,326.3407202,0.03152301,0.031929566,0.031159587,1
741,1400.629,25.402,0.043055498,406.7374517,555.9293629,0.027378667,0.026869523,0.025990296,1
742,2248.198,15.935,0.30263226,617.5495495,698.8905817,0.023849273,0.023538406,0.023974625,1
743,1291.173,27.473,0.628777986,1038.264479,1316.207756,0.02223628,0.021559673,0.021893954,1
744,1743.127,20.458,0.038706528,454.7406692,488.8573407,0.029738103,0.030360685,0.030058912,1
745,2213.282,16.161,0.18317367,117.520592,183.2015235,0.036067636,0.037120004,0.036114145,1
746,1399.945,25.445,0.178615787,1109.664736,1078.137119,0.021718008,0.021230646,0.022225494,1
747,1919.073,18.595,0.427023001,795.0611326,674.7222992,0.023181351,0.023639345,0.024272828,1
748,1483.844,23.922,0.330062143,705.7638353,749.5914127,0.022926517,0.023197283,0.023469201,1
749,1631.231,21.913,0.012023827,652.9202059,777.3254848,0.023984625,0.023656855,0.023879418,1
750,1892.327,18.838,0.292245627,406.5328185,431.5,0.025369334,0.025444735,0.025632625,1
751,1771.85,20.094,-0.026023479,852.3873874,1294.643352,0.022306265,0.021607636,0.022711092,1
752,2081.068,17.416,0.205694929,1510.559202,1591.529778,0.021440202,0.020627182,0.02125486,1
753,1283.72,27.58,0.011225224,796.0643501,1111.155817,0.023150297,0.022591364,0.023072481,1
754,1367.411,25.989,0.227621671,1226.645431,1607.331717,0.020700464,0.020334009,0.020740968,1
755,2490.618,14.443,0.386171219,185.3468468,209.5699446,0.029629046,0.029751033,0.029311714,1
756,2265.085,15.771,0.02543013,236.7870013,314.0775623,0.033692399,0.035961266,0.034260536,1
757,1782.249,19.989,0.373799867,2133.069498,2583.737535,0.019879086,0.019745091,0.019981355,1
758,2039.004,17.531,0.580058131,373.4253539,256.9473684,0.027061529,0.026645123,0.02777863,1
759,1659.896,21.571,0.542681901,754.1441441,974.2520776,0.041345868,0.032354711,0.029233893,1
760,1869.532,19.097,0.425377982,460.3153153,525.7867036,0.025730665,0.026012076,0.026165008,1
761,1826.391,19.529,-0.006392764,325.3745174,399.5090028,0.029641184,0.02976147,0.028974361,1
762,1774.753,20.119,0.352712759,211.8951094,265.2278393,0.028410238,0.028724214,0.028591129,1
763,1278.319,27.733,0.413033846,510.0720721,560.8608033,0.023046484,0.023125769,0.023979626,1
764,1650.893,21.639,0.09687393,469.7387387,537.1246537,0.030210103,0.029000397,0.02853236,1
765,1891.16,18.817,0.274083255,369.6525097,358.8088643,0.026356762,0.025996152,0.026901558,1
766,1745.085,20.421,0.447818351,226.518018,225.0782548,0.030182309,0.028928915,0.029332159,1
767,1321.315,26.936,0.181471155,326.0572716,380.8116343,0.02691047,0.026170784,0.026229082,1
768,1259.409,28.256,-0.011165744,530.6473616,723.6696676,0.025501319,0.02560696,0.024533227,1
769,1491.076,23.762,0.222328814,798.2168597,927.6225762,0.023186522,0.022481117,0.022711092,1
770,1336.007,26.526,0.398410239,924.2007722,1400.067867,0.022589344,0.022714752,0.022133597,1
771,1583.201,22.552,0.185256184,396.9279279,555.1585873,0.026315789,0.024482641,0.024386173,1
772,1523.499,23.341,0.332212577,706.2528958,1035.274238,0.021970488,0.021935728,0.021695914,1
773,1582.356,22.559,-0.106664091,316.0444015,406.6426593,0.028410238,0.028709794,0.028019291,1
774,1518.723,23.397,0.240047363,632.8217503,604.4307479,0.023954613,0.023861642,0.023728313,1
775,1857.233,19.116,0.288155023,856.7503218,748.5602493,0.023402694,0.023174959,0.023834187,1
776,2392.966,14.905,0.062773684,84.30952381,97.96537396,0.048034192,0.048176672,0.047436409,1
777,1425.376,24.964,0.362310621,444.3159588,376.9626039,0.025874711,0.025096525,0.026406753,1
778,1260.534,28.103,0.111045194,1209.48713,1419.184903,0.021712487,0.020990356,0.021423419,1
779,1437.09,24.847,0.130906819,560.9633205,542.3434903,0.027687843,0.027942307,0.028070593,1
780,1319.244,26.952,0.102239757,1208.440798,1784.129501,0.021473728,0.020506378,0.020913669,1
781,1915.508,18.633,0.339160856,344.6962677,335.7119114,0.026959434,0.025972247,0.026578727,1
782,1993.867,17.852,0.104585756,258.3770914,289.265928,0.030713901,0.031991109,0.031901088,1
783,1614.605,22.049,0.110147641,520.6344916,719.0055402,0.026008742,0.026198459,0.025990296,1
784,1897.929,18.71,0.306330935,713.8133848,891.8199446,0.022456261,0.022783013,0.023341135,1
785,1792.559,19.905,0.569408449,981.6505792,915.682133,0.022978753,0.022156429,0.022541525,1
786,1616.404,21.953,0.235931971,550.7104247,654.6371191,0.023227853,0.023370682,0.023672666,1
787,1705.144,20.928,0.656362196,369.8790219,320.1045706,0.024935557,0.024159143,0.025590493,1
788,1474.971,24.213,0.048677027,1122.727799,1839.231302,0.021806159,0.02166983,0.021333687,1
789,1605.632,22.145,0.144449184,846.4350064,735.216759,0.024332031,0.024030248,0.024737633,1
790,1511.377,23.633,-0.040666458,545.462677,621.651662,0.026379497,0.024831121,0.02452345,1
791,1177.068,30.244,0.288564133,1890.030245,1461.76108,0.020467475,0.02029834,0.02113607,1
792,1645.772,21.536,0.439263217,577.0894466,793.9099723,0.024069456,0.024346955,0.024099325,1
793,1667.188,21.321,0.48481407,887.1750322,1118.335873,0.021817152,0.021274486,0.021412223,1
794,1517.275,23.416,0.075033426,575.8204633,788.0803324,0.024776376,0.023761648,0.023753564,1
795,1417.678,25.186,0.449609521,517.8577864,905.2174515,0.021981399,0.023197283,0.02244558,1
796,2453.519,14.507,0.072154519,504.5431145,741.8559557,0.02726457,0.027267272,0.027518444,1
797,1351.391,26.267,0.251448064,983.3931789,1164.141274,0.022306265,0.021784184,0.021646121,1
798,1591.991,22.471,0.280868943,256.6235521,311.3704986,0.030553433,0.028317684,0.028363778,1
799,1417.898,25.084,0.588228939,780.7606178,961.6073407,0.021723528,0.021318235,0.021484892,1
800,1871.506,19.019,0.031322651,956.472973,1111.900277,0.023525329,0.02295954,0.023555888,1
801,916.866,38.592,0.225338167,2366.053411,2142.598338,0.020243651,0.019745091,0.020338193,1
802,1799.705,19.805,0.219163938,180.2432432,187.6565097,0.033617586,0.034725193,0.034386289,1
803,1807.009,19.787,0.433062151,413.1351351,329.0443213,0.026596765,0.026540014,0.027531512,1
804,1472.723,24.119,0.1320804,1119.524453,1718.073407,0.02225245,0.021593258,0.021612862,1
805,1597.649,22.305,0.243942002,532.1203346,443.5574792,0.025524816,0.024613374,0.025971837,1
806,2401.85,14.827,0.448048661,155.1447876,171.348338,0.033038395,0.033610206,0.03432347,1
807,1816.609,19.584,0.223833844,884.4980695,786.3060942,0.022853186,0.022545493,0.023402694,1
808,1357.075,26.177,0.467664974,1131.852638,1770.035319,0.020764078,0.020201206,0.02011293,1
809,1552.839,22.892,0.449808027,924.7889318,558.5373961,0.022973535,0.02245808,0.023361673,1
810,1643.2,21.533,0.043463625,1079.291506,1522.952216,0.021959571,0.021996994,0.021551754,1
811,2151.077,16.625,0.220620399,239.7078507,267.0076177,0.035301582,0.034196474,0.034874455,1
812,1543.412,22.984,0.044876458,313.510296,449.7229917,0.028586936,0.029341089,0.027553277,1
813,1489.89,23.816,0.146991852,818.036036,659.1087258,0.026297559,0.025497571,0.025463679,1
814,1470.144,24.232,0.037490702,363.8133848,410.2680055,0.027713813,0.028101165,0.028633033,1
815,1252.926,28.374,0.289664526,996.7001287,818.9868421,0.022424203,0.021583668,0.02207393,1
816,1362.665,26.09,0.087064675,895.9009009,1287.153047,0.021833633,0.021332799,0.021568437,1
817,1188.237,29.82,0.132218304,731.3069498,975.8060942,0.023499833,0.023232958,0.022826939,1
818,1929.065,18.448,0.220888375,774.8661519,821.2202216,0.023160653,0.022379579,0.022905589,1
819,2497.089,14.376,0.214330292,275.2606178,370.4674515,0.028953663,0.028488988,0.028249416,1
820,1760.95,20.272,0.558470415,292.7953668,289.16759,0.027431167,0.027748983,0.027726788,1
821,1459.176,24.374,0.465261784,1727.397683,2021.236842,0.020496743,0.019729356,0.020659881,1
822,2282.773,15.63,0.26167557,275.2953668,349.6578947,0.029110595,0.029245671,0.029806564,1
823,1422.219,24.974,0.44205966,258.3487773,380.1108033,0.027847603,0.028936071,0.027644506,1
824,1322.468,26.868,0.277899909,763.02574,861.5685596,0.022046755,0.022393453,0.022769089,1
825,2384.605,15.049,0.545780183,157.4163449,95.93905817,0.035216571,0.035033868,0.037807449,1
826,1529.246,23.206,0.428172996,1161.543115,1106.990305,0.021147412,0.020697326,0.021333687,1
827,1727.122,20.701,0.262241619,350.6351351,321.4023546,0.027765679,0.027426266,0.027374287,1
828,983.985,35.977,0.073923109,2124.514157,2161.076177,0.020775623,0.019865314,0.020717833,1
829,1869.268,19.111,0.39214322,184.3931789,198.0394737,0.030447296,0.03044581,0.029987029,1
830,1572.704,22.658,0.055491651,241.8712999,268.751385,0.033078289,0.032322698,0.0322078,1
831,2154.398,16.552,0.174364526,456.4980695,420.5,0.027804515,0.027808611,0.028448194,1
832,1248.701,28.377,0.211300238,824.7676963,889.6419668,0.022931746,0.022550084,0.022679395,1
833,1955.112,18.289,0.645986561,357.1441441,487.8954294,0.023657467,0.024801921,0.024498993,1
834,1732.844,20.491,0.122881052,738.465251,750.7562327,0.025231907,0.024406411,0.024921128,1
835,1035.996,34.254,0.383833075,1472.788288,1179.770083,0.021266139,0.02149716,0.021932254,1
836,1379.335,25.691,0.315626698,874.6267696,1963.612188,0.020706255,0.021269619,0.020572647,1
837,1489.837,23.868,0.218100584,829.0978121,1112.396122,0.021590661,0.021698475,0.022057629,1
838,1535.658,23.201,0.104470274,387.2728443,356.7409972,0.028899781,0.028346915,0.028795877,1
839,1619.644,21.956,-0.02969744,760.4202059,827.7112188,0.023274262,0.023281921,0.023300005,1
840,1585.104,22.459,0.60059348,680.7940798,702.7049861,0.021921318,0.021888483,0.02223628,1
841,2161.409,16.581,0.579610687,106.6731017,85.60872576,0.034667565,0.034383655,0.036388656,1
842,1708.991,20.815,0.201545662,971.4285714,1198.518006,0.022149842,0.021784184,0.022035876,1
843,2019.168,17.781,0.215711439,1152.310811,1058.019391,0.022365312,0.021784184,0.022674107,1
844,1676.069,21.23,0.010646472,497.8854569,818.5761773,0.024400918,0.023634965,0.023423178,1
845,1159.853,30.635,0.565671856,1495.572716,1378.004848,0.02036176,0.02020633,0.020787162,1
846,1358.852,26.236,0.197968734,871.4240669,1105.166898,0.021562877,0.021206251,0.02180066,1
847,1723.467,20.693,0.173683883,396.4111969,468.349723,0.028410238,0.028119579,0.02730851,1
848,2272.475,15.714,0.245588346,700.488417,691.9591413,0.023397571,0.023000085,0.023212363,1
849,1523.955,23.355,0.256087241,865.3462033,893.3331025,0.022763823,0.022705635,0.022910823,1
850,1282.761,27.753,0.201592286,423.9272844,378.9487535,0.027609788,0.027979331,0.027972182,1
851,1316.046,26.993,0.298544276,1871.864221,2459.26662,0.021170078,0.019964082,0.02036176,1
852,1853.006,19.237,0.430519241,1001.233591,952.1052632,0.021333687,0.02109858,0.021817152,1
